,Date,Type,V_Indeterminant,V_Possible,V_Very_Likely,V_Definite
582,2023-03-28,Commercial,0,0,0,1
583,2023-03-28,Duplex,0,0,0,10
584,2023-03-28,Empty Lot,0,0,0,76
585,2023-03-28,Multi-Unit,0,0,0,4
586,2023-03-28,Single-Family,0,0,0,11
587,2023-03-28,Residential,0,0,0,25
588,2023-03-28,Mixed-Use/Other,0,0,0,0
589,2023-03-28,Residential,0,0,0,25
590,2023-03-28,Mixed-Use/Other,0,0,0,0
591,2023-03-28,Residential,0,0,0,25
592,2023-03-28,Mixed-Use/Other,0,0,0,0
593,2023-03-28,Residential,0,0,0,25
594,2023-03-28,Mixed-Use/Other,0,0,0,0
595,2023-03-28,Residential,0,0,0,25
596,2023-03-28,Mixed-Use/Other,0,0,0,0
597,2023-03-28,Residential,0,0,0,25
598,2023-03-28,Mixed-Use/Other,0,0,0,0
599,2023-04-22,Commercial,0,0,0,1
600,2023-04-22,Duplex,0,0,0,10
601,2023-04-22,Empty Lot,0,0,0,76
602,2023-04-22,Multi-Unit,0,0,0,4
603,2023-04-22,Single-Family,0,0,0,11
604,2023-04-22,Residential,0,0,0,25
605,2023-04-22,Mixed-Use/Other,0,0,0,0
606,2023-04-22,Residential,0,0,0,25
607,2023-04-22,Mixed-Use/Other,0,0,0,0
608,2023-04-22,Residential,0,0,0,25
609,2023-04-22,Mixed-Use/Other,0,0,0,0
610,2023-04-22,Residential,0,0,0,25
611,2023-04-22,Mixed-Use/Other,0,0,0,0
612,2023-04-22,Residential,0,0,0,25
613,2023-04-22,Mixed-Use/Other,0,0,0,0
614,2023-04-22,Residential,0,0,0,25
615,2023-04-22,Mixed-Use/Other,0,0,0,0
616,2023-05-02,Commercial,0,0,0,1
617,2023-05-02,Duplex,0,0,0,10
618,2023-05-02,Empty Lot,0,0,0,79
619,2023-05-02,Multi-Unit,0,0,0,4
620,2023-05-02,Single-Family,0,0,0,12
621,2023-05-02,Residential,0,0,0,26
622,2023-05-02,Mixed-Use/Other,0,0,0,0
623,2023-05-02,Residential,0,0,0,26
624,2023-05-02,Mixed-Use/Other,0,0,0,0
625,2023-05-02,Residential,0,0,0,26
626,2023-05-02,Mixed-Use/Other,0,0,0,0
627,2023-05-02,Residential,0,0,0,26
628,2023-05-02,Mixed-Use/Other,0,0,0,0
629,2023-05-02,Residential,0,0,0,26
630,2023-05-02,Mixed-Use/Other,0,0,0,0
631,2023-05-02,Residential,0,0,0,26
632,2023-05-02,Mixed-Use/Other,0,0,0,0
633,2023-11-01,Commercial,0,0,0,1
634,2023-11-01,Duplex,0,0,0,10
635,2023-11-01,Empty Lot,0,0,0,72
636,2023-11-01,Multi-Unit,0,0,0,4
637,2023-11-01,Single-Family,0,0,0,10
638,2023-11-01,Residential,0,0,0,24
639,2023-11-01,Mixed-Use/Other,0,0,0,0
640,2023-11-01,Residential,0,0,0,24
641,2023-11-01,Mixed-Use/Other,0,0,0,0
642,2023-11-01,Residential,0,0,0,24
643,2023-11-01,Mixed-Use/Other,0,0,0,0
644,2023-11-01,Residential,0,0,0,24
645,2023-11-01,Mixed-Use/Other,0,0,0,0
646,2023-11-01,Residential,0,0,0,24
647,2023-11-01,Mixed-Use/Other,0,0,0,0
648,2023-11-01,Residential,0,0,0,24
649,2023-11-01,Mixed-Use/Other,0,0,0,0
