,Date,Type,V_Indeterminant,V_Possible,V_Very_Likely,V_Definite
436,2022-02-21,Multi-Unit,3.0,0.0,55.0,43.0
437,2022-02-21,Single-Family,21.0,4.0,245.0,82.0
438,2022-02-21,Residential,33.0,4.0,488.0,190.0
439,2022-02-21,Mixed-Use/Other,2.0,0.0,9.0,2.0
440,2022-02-21,Residential,33.0,4.0,488.0,190.0
441,2022-02-21,Mixed-Use/Other,2.0,0.0,9.0,2.0
442,2022-02-21,Residential,33.0,4.0,488.0,190.0
443,2022-02-21,Mixed-Use/Other,2.0,0.0,9.0,2.0
444,2022-02-21,Residential,33.0,4.0,488.0,190.0
445,2022-02-21,Mixed-Use/Other,2.0,0.0,9.0,2.0
446,2022-02-21,Residential,33.0,4.0,488.0,190.0
447,2022-02-21,Mixed-Use/Other,2.0,0.0,9.0,2.0
448,2022-02-21,Residential,33.0,4.0,488.0,190.0
449,2022-02-21,Mixed-Use/Other,2.0,0.0,9.0,2.0
450,2022-03-10,Commercial,3.0,2.0,17.0,5.0
451,2022-03-10,Duplex,11.0,0.0,197.0,67.0
452,2022-03-10,Empty Lot,8.0,0.0,82.0,1.0
453,2022-03-10,Mixed-Use,2.0,0.0,8.0,3.0
454,2022-03-10,Multi-Unit,3.0,0.0,54.0,45.0
455,2022-03-10,Single-Family,20.0,3.0,252.0,94.0
456,2022-03-10,Residential,34.0,3.0,503.0,206.0
457,2022-03-10,Mixed-Use/Other,2.0,0.0,8.0,3.0
458,2022-03-10,Residential,34.0,3.0,503.0,206.0
459,2022-03-10,Mixed-Use/Other,2.0,0.0,8.0,3.0
460,2022-03-10,Residential,34.0,3.0,503.0,206.0
461,2022-03-10,Mixed-Use/Other,2.0,0.0,8.0,3.0
462,2022-03-10,Residential,34.0,3.0,503.0,206.0
463,2022-03-10,Mixed-Use/Other,2.0,0.0,8.0,3.0
464,2022-03-10,Residential,34.0,3.0,503.0,206.0
465,2022-03-10,Mixed-Use/Other,2.0,0.0,8.0,3.0
466,2022-03-10,Residential,34.0,3.0,503.0,206.0
467,2022-03-10,Mixed-Use/Other,2.0,0.0,8.0,3.0
468,2022-04-23,Commercial,4.0,2.0,17.0,5.0
469,2022-04-23,Duplex,10.0,0.0,138.0,126.0
470,2022-04-23,Empty Lot,10.0,0.0,81.0,0.0
471,2022-04-23,Mixed-Use,2.0,0.0,7.0,4.0
472,2022-04-23,Multi-Unit,5.0,0.0,39.0,58.0
473,2022-04-23,Single-Family,19.0,2.0,198.0,158.0
474,2022-04-23,Residential,34.0,2.0,375.0,342.0
475,2022-04-23,Mixed-Use/Other,2.0,0.0,7.0,4.0
476,2022-04-23,Residential,34.0,2.0,375.0,342.0
477,2022-04-23,Mixed-Use/Other,2.0,0.0,7.0,4.0
478,2022-04-23,Residential,34.0,2.0,375.0,342.0
479,2022-04-23,Mixed-Use/Other,2.0,0.0,7.0,4.0
480,2022-04-23,Residential,34.0,2.0,375.0,342.0
481,2022-04-23,Mixed-Use/Other,2.0,0.0,7.0,4.0
482,2022-04-23,Residential,34.0,2.0,375.0,342.0
483,2022-04-23,Mixed-Use/Other,2.0,0.0,7.0,4.0
484,2022-04-23,Residential,34.0,2.0,375.0,342.0
485,2022-04-23,Mixed-Use/Other,2.0,0.0,7.0,4.0
486,2022-06-05,Commercial,4.0,2.0,17.0,5.0
487,2022-06-05,Duplex,9.0,0.0,122.0,143.0
488,2022-06-05,Empty Lot,9.0,0.0,83.0,2.0
489,2022-06-05,Mixed-Use,2.0,0.0,6.0,4.0
490,2022-06-05,Multi-Unit,7.0,0.0,36.0,64.0
491,2022-06-05,Single-Family,19.0,2.0,178.0,182.0
492,2022-06-05,Residential,35.0,2.0,336.0,389.0
493,2022-06-05,Mixed-Use/Other,2.0,0.0,6.0,4.0
494,2022-06-05,Residential,35.0,2.0,336.0,389.0
495,2022-06-05,Mixed-Use/Other,2.0,0.0,6.0,4.0
496,2022-06-05,Residential,35.0,2.0,336.0,389.0
497,2022-06-05,Mixed-Use/Other,2.0,0.0,6.0,4.0
498,2022-06-05,Residential,35.0,2.0,336.0,389.0
499,2022-06-05,Mixed-Use/Other,2.0,0.0,6.0,4.0
500,2022-06-05,Residential,35.0,2.0,336.0,389.0
501,2022-06-05,Mixed-Use/Other,2.0,0.0,6.0,4.0
502,2022-06-05,Residential,35.0,2.0,336.0,389.0
503,2022-06-05,Mixed-Use/Other,2.0,0.0,6.0,4.0
504,2022-06-23,Commercial,4.0,2.0,17.0,5.0
505,2022-06-23,Duplex,10.0,0.0,117.0,144.0
506,2022-06-23,Empty Lot,10.0,0.0,86.0,2.0
507,2022-06-23,Mixed-Use,1.0,0.0,5.0,5.0
508,2022-06-23,Multi-Unit,4.0,0.0,38.0,64.0
509,2022-06-23,Single-Family,18.0,2.0,176.0,188.0
510,2022-06-23,Residential,32.0,2.0,331.0,396.0
511,2022-06-23,Mixed-Use/Other,1.0,0.0,5.0,5.0
512,2022-06-23,Residential,32.0,2.0,331.0,396.0
513,2022-06-23,Mixed-Use/Other,1.0,0.0,5.0,5.0
514,2022-06-23,Residential,32.0,2.0,331.0,396.0
515,2022-06-23,Mixed-Use/Other,1.0,0.0,5.0,5.0
516,2022-06-23,Residential,32.0,2.0,331.0,396.0
517,2022-06-23,Mixed-Use/Other,1.0,0.0,5.0,5.0
518,2022-06-23,Residential,32.0,2.0,331.0,396.0
519,2022-06-23,Mixed-Use/Other,1.0,0.0,5.0,5.0
520,2022-06-23,Residential,32.0,2.0,331.0,396.0
521,2022-06-23,Mixed-Use/Other,1.0,0.0,5.0,5.0
522,2022-07-17,Commercial,6.0,1.0,17.0,5.0
523,2022-07-17,Duplex,13.0,0.0,119.0,142.0
524,2022-07-17,Empty Lot,10.0,0.0,84.0,2.0
525,2022-07-17,Mixed-Use,1.0,0.0,5.0,5.0
526,2022-07-17,Multi-Unit,3.0,0.0,39.0,63.0
527,2022-07-17,Single-Family,20.0,2.0,180.0,187.0
528,2022-07-17,Residential,36.0,2.0,338.0,392.0
529,2022-07-17,Mixed-Use/Other,1.0,0.0,5.0,5.0
530,2022-07-17,Residential,36.0,2.0,338.0,392.0
531,2022-07-17,Mixed-Use/Other,1.0,0.0,5.0,5.0
532,2022-07-17,Residential,36.0,2.0,338.0,392.0
533,2022-07-17,Mixed-Use/Other,1.0,0.0,5.0,5.0
534,2022-07-17,Residential,36.0,2.0,338.0,392.0
535,2022-07-17,Mixed-Use/Other,1.0,0.0,5.0,5.0
536,2022-07-17,Residential,36.0,2.0,338.0,392.0
537,2022-07-17,Mixed-Use/Other,1.0,0.0,5.0,5.0
538,2022-07-17,Residential,36.0,2.0,338.0,392.0
539,2022-07-17,Mixed-Use/Other,1.0,0.0,5.0,5.0
540,2022-08-11,Commercial,5.0,1.0,16.0,5.0
541,2022-08-11,Duplex,15.0,0.0,118.0,141.0
542,2022-08-11,Empty Lot,7.0,1.0,95.0,2.0
543,2022-08-11,Mixed-Use,1.0,0.0,5.0,5.0
544,2022-08-11,Multi-Unit,4.0,0.0,40.0,64.0
545,2022-08-11,Single-Family,17.0,2.0,175.0,186.0
546,2022-08-11,Residential,36.0,2.0,333.0,391.0
547,2022-08-11,Mixed-Use/Other,1.0,0.0,5.0,5.0
548,2022-08-11,Residential,36.0,2.0,333.0,391.0
549,2022-08-11,Mixed-Use/Other,1.0,0.0,5.0,5.0
550,2022-08-11,Residential,36.0,2.0,333.0,391.0
551,2022-08-11,Mixed-Use/Other,1.0,0.0,5.0,5.0
552,2022-08-11,Residential,36.0,2.0,333.0,391.0
553,2022-08-11,Mixed-Use/Other,1.0,0.0,5.0,5.0
554,2022-08-11,Residential,36.0,2.0,333.0,391.0
555,2022-08-11,Mixed-Use/Other,1.0,0.0,5.0,5.0
556,2022-08-11,Residential,36.0,2.0,333.0,391.0
557,2022-08-11,Mixed-Use/Other,1.0,0.0,5.0,5.0
558,2022-09-13,Commercial,5.0,1.0,16.0,5.0
559,2022-09-13,Duplex,16.0,0.0,95.0,141.0
560,2022-09-13,Empty Lot,6.0,1.0,98.0,4.0
561,2022-09-13,Mixed-Use,1.0,0.0,5.0,5.0
562,2022-09-13,Multi-Unit,4.0,0.0,32.0,64.0
563,2022-09-13,Single-Family,18.0,5.0,131.0,185.0
564,2022-09-13,Residential,38.0,5.0,258.0,390.0
565,2022-09-13,Mixed-Use/Other,1.0,0.0,5.0,5.0
566,2022-09-13,Residential,38.0,5.0,258.0,390.0
567,2022-09-13,Mixed-Use/Other,1.0,0.0,5.0,5.0
568,2022-09-13,Residential,38.0,5.0,258.0,390.0
569,2022-09-13,Mixed-Use/Other,1.0,0.0,5.0,5.0
570,2022-09-13,Residential,38.0,5.0,258.0,390.0
571,2022-09-13,Mixed-Use/Other,1.0,0.0,5.0,5.0
572,2022-09-13,Residential,38.0,5.0,258.0,390.0
573,2022-09-13,Mixed-Use/Other,1.0,0.0,5.0,5.0
574,2022-09-13,Residential,38.0,5.0,258.0,390.0
575,2022-09-13,Mixed-Use/Other,1.0,0.0,5.0,5.0
576,2022-10-18,Commercial,3.0,1.0,15.0,5.0
577,2022-10-18,Duplex,20.0,0.0,79.0,143.0
578,2022-10-18,Empty Lot,7.0,1.0,100.0,3.0
579,2022-10-18,Mixed-Use,1.0,0.0,5.0,5.0
580,2022-10-18,Multi-Unit,3.0,0.0,29.0,62.0
581,2022-10-18,Single-Family,21.0,5.0,124.0,182.0
582,2022-10-18,Residential,44.0,5.0,232.0,387.0
583,2022-10-18,Mixed-Use/Other,1.0,0.0,5.0,5.0
584,2022-10-18,Residential,44.0,5.0,232.0,387.0
585,2022-10-18,Mixed-Use/Other,1.0,0.0,5.0,5.0
586,2022-10-18,Residential,44.0,5.0,232.0,387.0
587,2022-10-18,Mixed-Use/Other,1.0,0.0,5.0,5.0
588,2022-10-18,Residential,44.0,5.0,232.0,387.0
589,2022-10-18,Mixed-Use/Other,1.0,0.0,5.0,5.0
590,2022-10-18,Residential,44.0,5.0,232.0,387.0
591,2022-10-18,Mixed-Use/Other,1.0,0.0,5.0,5.0
592,2022-10-18,Residential,44.0,5.0,232.0,387.0
593,2022-10-18,Mixed-Use/Other,1.0,0.0,5.0,5.0
594,2022-11-17,Commercial,3.0,1.0,15.0,5.0
595,2022-11-17,Duplex,22.0,0.0,79.0,141.0
596,2022-11-17,Empty Lot,7.0,1.0,99.0,3.0
597,2022-11-17,Mixed-Use,1.0,0.0,5.0,5.0
598,2022-11-17,Multi-Unit,3.0,0.0,30.0,62.0
599,2022-11-17,Single-Family,20.0,6.0,124.0,182.0
600,2022-11-17,Residential,45.0,6.0,233.0,385.0
601,2022-11-17,Mixed-Use/Other,1.0,0.0,5.0,5.0
602,2022-11-17,Residential,45.0,6.0,233.0,385.0
603,2022-11-17,Mixed-Use/Other,1.0,0.0,5.0,5.0
604,2022-11-17,Residential,45.0,6.0,233.0,385.0
605,2022-11-17,Mixed-Use/Other,1.0,0.0,5.0,5.0
606,2022-11-17,Residential,45.0,6.0,233.0,385.0
607,2022-11-17,Mixed-Use/Other,1.0,0.0,5.0,5.0
608,2022-11-17,Residential,45.0,6.0,233.0,385.0
609,2022-11-17,Mixed-Use/Other,1.0,0.0,5.0,5.0
610,2022-11-17,Residential,45.0,6.0,233.0,385.0
611,2022-11-17,Mixed-Use/Other,1.0,0.0,5.0,5.0
612,2022-12-26,Commercial,3.0,1.0,15.0,5.0
613,2022-12-26,Duplex,21.0,0.0,82.0,141.0
614,2022-12-26,Empty Lot,7.0,1.0,108.0,3.0
615,2022-12-26,Mixed-Use,1.0,0.0,5.0,5.0
616,2022-12-26,Multi-Unit,2.0,0.0,29.0,61.0
617,2022-12-26,Single-Family,23.0,3.0,128.0,178.0
618,2022-12-26,Residential,46.0,3.0,239.0,380.0
619,2022-12-26,Mixed-Use/Other,1.0,0.0,5.0,5.0
620,2022-12-26,Residential,46.0,3.0,239.0,380.0
621,2022-12-26,Mixed-Use/Other,1.0,0.0,5.0,5.0
622,2022-12-26,Residential,46.0,3.0,239.0,380.0
623,2022-12-26,Mixed-Use/Other,1.0,0.0,5.0,5.0
624,2022-12-26,Residential,46.0,3.0,239.0,380.0
625,2022-12-26,Mixed-Use/Other,1.0,0.0,5.0,5.0
626,2022-12-26,Residential,46.0,3.0,239.0,380.0
627,2022-12-26,Mixed-Use/Other,1.0,0.0,5.0,5.0
628,2022-12-26,Residential,46.0,3.0,239.0,380.0
629,2022-12-26,Mixed-Use/Other,1.0,0.0,5.0,5.0
630,2023-03-28,Commercial,4.0,1.0,14.0,5.0
631,2023-03-28,Duplex,24.0,2.0,55.0,127.0
632,2023-03-28,Empty Lot,8.0,2.0,103.0,3.0
633,2023-03-28,Mixed-Use,1.0,0.0,5.0,5.0
634,2023-03-28,Multi-Unit,3.0,3.0,25.0,60.0
635,2023-03-28,Single-Family,38.0,3.0,85.0,173.0
636,2023-03-28,Residential,65.0,8.0,165.0,360.0
637,2023-03-28,Mixed-Use/Other,1.0,0.0,5.0,5.0
638,2023-03-28,Residential,65.0,8.0,165.0,360.0
639,2023-03-28,Mixed-Use/Other,1.0,0.0,5.0,5.0
640,2023-03-28,Residential,65.0,8.0,165.0,360.0
641,2023-03-28,Mixed-Use/Other,1.0,0.0,5.0,5.0
642,2023-03-28,Residential,65.0,8.0,165.0,360.0
643,2023-03-28,Mixed-Use/Other,1.0,0.0,5.0,5.0
644,2023-03-28,Residential,65.0,8.0,165.0,360.0
645,2023-03-28,Mixed-Use/Other,1.0,0.0,5.0,5.0
646,2023-03-28,Residential,65.0,8.0,165.0,360.0
647,2023-03-28,Mixed-Use/Other,1.0,0.0,5.0,5.0
648,2023-04-22,Commercial,4.0,1.0,14.0,5.0
649,2023-04-22,Duplex,23.0,2.0,55.0,127.0
650,2023-04-22,Empty Lot,8.0,2.0,103.0,3.0
651,2023-04-22,Mixed-Use,1.0,0.0,5.0,5.0
652,2023-04-22,Multi-Unit,2.0,3.0,25.0,60.0
653,2023-04-22,Single-Family,38.0,3.0,83.0,172.0
654,2023-04-22,Residential,63.0,8.0,163.0,359.0
655,2023-04-22,Mixed-Use/Other,1.0,0.0,5.0,5.0
656,2023-04-22,Residential,63.0,8.0,163.0,359.0
657,2023-04-22,Mixed-Use/Other,1.0,0.0,5.0,5.0
658,2023-04-22,Residential,63.0,8.0,163.0,359.0
659,2023-04-22,Mixed-Use/Other,1.0,0.0,5.0,5.0
660,2023-04-22,Residential,63.0,8.0,163.0,359.0
661,2023-04-22,Mixed-Use/Other,1.0,0.0,5.0,5.0
662,2023-04-22,Residential,63.0,8.0,163.0,359.0
663,2023-04-22,Mixed-Use/Other,1.0,0.0,5.0,5.0
664,2023-04-22,Residential,63.0,8.0,163.0,359.0
665,2023-04-22,Mixed-Use/Other,1.0,0.0,5.0,5.0
666,2023-05-02,Commercial,3.0,1.0,15.0,5.0
667,2023-05-02,Duplex,17.0,0.0,79.0,136.0
668,2023-05-02,Empty Lot,7.0,3.0,106.0,3.0
669,2023-05-02,Mixed-Use,1.0,0.0,5.0,5.0
670,2023-05-02,Multi-Unit,1.0,1.0,28.0,61.0
671,2023-05-02,Single-Family,29.0,2.0,123.0,179.0
672,2023-05-02,Residential,47.0,3.0,230.0,376.0
673,2023-05-02,Mixed-Use/Other,1.0,0.0,5.0,5.0
674,2023-05-02,Residential,47.0,3.0,230.0,376.0
675,2023-05-02,Mixed-Use/Other,1.0,0.0,5.0,5.0
676,2023-05-02,Residential,47.0,3.0,230.0,376.0
677,2023-05-02,Mixed-Use/Other,1.0,0.0,5.0,5.0
678,2023-05-02,Residential,47.0,3.0,230.0,376.0
679,2023-05-02,Mixed-Use/Other,1.0,0.0,5.0,5.0
680,2023-05-02,Residential,47.0,3.0,230.0,376.0
681,2023-05-02,Mixed-Use/Other,1.0,0.0,5.0,5.0
682,2023-05-02,Residential,47.0,3.0,230.0,376.0
683,2023-05-02,Mixed-Use/Other,1.0,0.0,5.0,5.0
684,2023-11-01,Commercial,4.0,2.0,13.0,4.0
685,2023-11-01,Duplex,21.0,5.0,59.0,125.0
686,2023-11-01,Empty Lot,9.0,2.0,106.0,3.0
687,2023-11-01,Mixed-Use,3.0,0.0,6.0,5.0
688,2023-11-01,Multi-Unit,4.0,2.0,34.0,57.0
689,2023-11-01,Single-Family,41.0,6.0,118.0,158.0
690,2023-11-01,Residential,66.0,13.0,211.0,340.0
691,2023-11-01,Mixed-Use/Other,3.0,0.0,6.0,5.0
692,2023-11-01,Residential,66.0,13.0,211.0,340.0
693,2023-11-01,Mixed-Use/Other,3.0,0.0,6.0,5.0
694,2023-11-01,Residential,66.0,13.0,211.0,340.0
695,2023-11-01,Mixed-Use/Other,3.0,0.0,6.0,5.0
696,2023-11-01,Residential,66.0,13.0,211.0,340.0
697,2023-11-01,Mixed-Use/Other,3.0,0.0,6.0,5.0
698,2023-11-01,Residential,66.0,13.0,211.0,340.0
699,2023-11-01,Mixed-Use/Other,3.0,0.0,6.0,5.0
700,2023-11-01,Residential,66.0,13.0,211.0,340.0
701,2023-11-01,Mixed-Use/Other,3.0,0.0,6.0,5.0
